Date,Infra,Bank,Auto,Metal
12-Apr-13,8940.19,13075.56,9920.53,1567.75
15-Apr-13,8991.33,13201.03,9823.52,1543.42
16-Apr-13,9218.48,13588.6,10072.93,1534.45
17-Apr-13,9216.14,13715.31,10189.47,1536.76
18-Apr-13,9458.33,14056.76,10420.11,1518.19
22-Apr-13,9773.01,14394.94,10453.71,1519.64
23-Apr-13,9647.12,14347.86,10465.78,1519.55
25-Apr-13,9729.04,14544.92,10757.78,1502.68
26-Apr-13,9756.89,14343.35,10848.28,1502.48
29-Apr-13,9764.53,14411.38,10905.69,1485.87
30-Apr-13,9718.8,14363.74,10957.88,1501.31
02-May-13,9873.17,14531.74,10996.62,1517.09
03-May-13,9964.21,14183.6,10831.43,1505.59
06-May-13,9955.66,14182.29,10981.89,1510.08
07-May-13,10045.08,14436.99,11105.38,1518.52
08-May-13,9980.1,14453.21,11054.1,1528.65
09-May-13,9986.13,14405.92,11020.69,1522.82
10-May-13,9990.78,14583.82,11263.33,1493.92
11-May-13,9993.35,14616.96,11268.85,1447.28
13-May-13,9732.19,14380.68,11037.15,1461.94
14-May-13,9748.1,14395.07,11015.2,1454.31
15-May-13,10040.13,14962.99,11267.93,1424.44
16-May-13,10124.25,15129.24,11199.85,1443.32
17-May-13,10423.08,15214.45,11202.29,1409.88
20-May-13,10367.6,15074.81,11294.29,1402.47
21-May-13,10333.45,14941.46,11096.87,1415.74
22-May-13,9953.99,14875.96,11052.62,1419.74
23-May-13,9436.96,14452.86,10877.86,1454.77
24-May-13,9589.01,14591.54,10873.02,1449.92
27-May-13,9652.94,14806.48,10930.83,1447.62
28-May-13,9679.51,14799.81,11076.54,1434.89
29-May-13,9626.49,14678.93,11114.53,1411.52
30-May-13,9572.7,14620.76,11369.08,1414.25
31-May-13,9407.38,14261.24,11166.34,1409.01
03-Jun-13,9314.65,14182.67,11072.26,1424.55
04-Jun-13,9386.77,14048.54,11021.39,1419.59
05-Jun-13,9416.14,14059.22,11047.83,1409.39
06-Jun-13,9442.28,14176.01,11045.15,1437.5
07-Jun-13,9350.06,13985.75,10891.55,1433.13
10-Jun-13,9271.2,13828.43,10827.54,1428.39
11-Jun-13,9215.79,13518.27,10691.74,1415.01
12-Jun-13,9183.32,13519.3,10632.38,1426.05
13-Jun-13,9099.46,13358.89,10385.15,1423.69
14-Jun-13,9315.4,13624.93,10697.47,1465.18
17-Jun-13,9422.81,13684.13,10901.11,1475.13
18-Jun-13,9342.09,13520.27,10875.73,1508.22
19-Jun-13,9338.62,13555.18,10802.43,1527.54
20-Jun-13,9063.84,13015.29,10611.5,1525.88
21-Jun-13,9034.84,12967.26,10647.87,1496.5
24-Jun-13,8772.03,12775.43,10483.02,1487.19
25-Jun-13,8831.28,12790.72,10536.52,1477.88
26-Jun-13,8761.58,12659.01,10347.65,1481.8
27-Jun-13,8758.19,12849.04,10392.42,1487.89
28-Jun-13,9111.38,13257.76,10715.77,1515.08
01-Jul-13,9363.55,13382.58,10914.67,1496.67
02-Jul-13,9307.4,13278.44,10831.6,1517.09
03-Jul-13,9078.13,12969.26,10744.55,1528.4
04-Jul-13,9077.9,13006.94,10816.07,1526.7
05-Jul-13,9122.82,13038.14,10818.24,1555.84
08-Jul-13,9134.61,12899.57,10655.27,1569.84
09-Jul-13,9268.95,13062.45,10685.64,1600.08
10-Jul-13,9177.9,12981.26,10525.88,1647.43
11-Jul-13,9346.53,13302.84,10583.89,1651.13
12-Jul-13,9528.7,13376.26,10571.6,1646.56
15-Jul-13,9613.67,13472.45,10634.89,1657.85
16-Jul-13,9399.05,12821.09,10569.4,1660.79
17-Jul-13,9370.04,12524,10487.97,1670.43
18-Jul-13,9509.57,12779.17,10512.67,1694.48
19-Jul-13,9320.45,12543.48,10686.71,1703.67
22-Jul-13,8801.26,12666.25,10800.42,1709.13
23-Jul-13,8829.83,12829.72,10837.66,1672.16
24-Jul-13,8566.81,12237.89,10698.38,1662.73
25-Jul-13,8452.23,12124.18,10713.65,1692.47
26-Jul-13,8373.66,11950.47,10649.82,1718.52
29-Jul-13,8309,11806.82,10688.66,1706.39
30-Jul-13,8241.13,11656,10468.54,1709.4
31-Jul-13,8227.04,11440.96,10568.8,1695.12
01-Aug-13,8138.13,11578.72,10409.09,1693.48
02-Aug-13,8012.35,11421.35,10343,1668.43
05-Aug-13,7725.33,11531.65,10296.63,1644.43
06-Aug-13,7527.43,11082.14,10225.15,1636.51
07-Aug-13,7491.29,11138.81,10076.06,1648.18
08-Aug-13,7522.76,11204.07,10215.33,1648.28
12-Aug-13,7669.58,11084.41,10289.78,1634.67
13-Aug-13,7739.42,11407.71,10528.32,1632.28
14-Aug-13,7677.35,11435.55,10879.52,1680.91
16-Aug-13,7295.22,10800.62,10619.73,1702.91
19-Aug-13,7155.75,10433.14,10287.6,1730.35
20-Aug-13,7118.89,10511.3,10055.58,1767.9
21-Aug-13,6963.8,10562.4,9899.37,1751.74
22-Aug-13,7090.7,10588.81,10096.13,1800.62
23-Aug-13,7235.68,10791.32,10248.18,1875.93
26-Aug-13,7325.85,10678.66,10247.83,1916.35
27-Aug-13,6980.68,10108.72,9982.64,1913.3
28-Aug-13,6943.55,9979.36,9991.62,1936.85
29-Aug-13,7096.23,10142.98,10201.61,1969.34
30-Aug-13,7085.17,10304.35,10202.17,1949.36
02-Sep-13,7158.6,10397.96,10238.98,1951.13
03-Sep-13,6899.32,9871.35,10081.59,1965.34
04-Sep-13,6999.33,10077.34,10330.56,1950.71
05-Sep-13,7242.6,11014.99,10418.55,1953.03
06-Sep-13,7443.02,11333.44,10416.32,1998.44
10-Sep-13,7852.22,11584.43,11039.56,2070.19
11-Sep-13,7960.13,11792.88,11048.77,2102.81
12-Sep-13,7860.65,11574.12,10849.63,2163.93
13-Sep-13,8039.1,11589.03,10943.28,2170.43
16-Sep-13,7958.34,11804.26,10985.18,2212.97
17-Sep-13,7905.68,11709.39,11065.81,2182.73
18-Sep-13,7946.71,11892.04,11067.25,2144.39
19-Sep-13,8324.25,12697.83,11383.07,2156.68
20-Sep-13,8071.03,12166.86,11203.65,2099.38
23-Sep-13,7806.67,11630.57,11073.27,2102
24-Sep-13,7888.34,11597.92,11189.92,2138.79
25-Sep-13,8002.52,11489.42,11181.83,2126.16
26-Sep-13,8052.67,11494.65,11192.48,2114.52
27-Sep-13,7938.48,11284.26,11161.7,2094.13
30-Sep-13,7706.52,10964.19,10996.59,2113.43
01-Oct-13,7824.15,11257.05,11095.81,2138.97
03-Oct-13,8044.99,11640.51,11359.56,2134.93
04-Oct-13,8005.49,11611,11466.75,2119.6
07-Oct-13,7974.16,11475.79,11444.67,2098.4
08-Oct-13,8079.15,11552.85,11456.94,2129.22
09-Oct-13,8229.56,11770.5,11520.22,2164.22
10-Oct-13,8244.55,11725.04,11744.17,2195.87
11-Oct-13,8472.56,12087.53,11959.46,2184.27
14-Oct-13,8436.84,12154.35,12013.45,2175.01
15-Oct-13,8373.68,11839.74,11941.51,2167.56
17-Oct-13,8181.16,11791.18,11797.95,2084
18-Oct-13,8428.72,12254.23,11930.36,2079.05
21-Oct-13,8781.49,12327.26,12017.91,2095.59
22-Oct-13,8878.31,12350.3,11950.09,2029.67
23-Oct-13,8929.59,12419.69,11862.87,2041.53
24-Oct-13,9032.12,12460.81,11935.8,2072.04
25-Oct-13,8886.59,12445.26,11794.35,2111.39
28-Oct-13,8973.81,12296.14,11790.02,2157.04
29-Oct-13,9077.73,12831.06,12077.03,2140.65
30-Oct-13,9084.89,12838.79,12071.3,2144.85
31-Oct-13,9151.96,13086.92,12074.9,2156.75
01-Nov-13,9264.51,13276.15,12230.53,2140.21
03-Nov-13,9273.37,13259.96,12322.43,2164.59
05-Nov-13,9202.59,13137.69,12286.85,2126.94
06-Nov-13,9153.18,12891.62,12207.83,2101.18
07-Nov-13,9024.97,12619.29,12084.02,2114.08
08-Nov-13,9128.93,12458.95,12029.24,2111.27
11-Nov-13,8907.33,12281.42,11874.36,2088.67
12-Nov-13,8771.46,12082.21,11682.5,2117.51
13-Nov-13,8719.82,12006.98,11736.94,2160.92
14-Nov-13,8883.75,12326.33,12079,2128.4
18-Nov-13,9167.4,12714.81,12222.75,2123.03
19-Nov-13,9284.52,12758.87,12253.85,2061.15
20-Nov-13,9175.66,12533.94,12103.28,2079.89
21-Nov-13,8957.88,12222.07,11986.6,2100.57
22-Nov-13,9065.85,12201.99,11841.63,2081.92
25-Nov-13,9412.33,12645.09,12084.58,2122.23
26-Nov-13,9442.79,12453.33,12144.35,2158.48
27-Nov-13,9463.11,12442.61,12262.48,2177.45
28-Nov-13,9644.45,12455.21,12306.41,2175.27
29-Nov-13,9816.81,12730.3,12321.76,2156.53
02-Dec-13,9974.42,12878.19,12377.83,2171.51
03-Dec-13,9942.1,12806.28,12325.14,2104.75
04-Dec-13,9843.97,12732.76,12196.21,2106.01
05-Dec-13,10197.06,13298.26,12241.81,2103.03
06-Dec-13,10279.2,13363.74,12297.41,2085.91
09-Dec-13,10601.79,13754.8,12466.17,2136.32
10-Dec-13,10285.59,13510.63,12455.14,2145.89
11-Dec-13,10142.3,13459.28,12324.22,2160.82
12-Dec-13,10038.75,13268.01,12053.65,2143.44
13-Dec-13,9852.32,12969.5,12034.34,2162.78
16-Dec-13,9896.03,12962.94,11949.54,2195.93
17-Dec-13,9926.19,12797.18,11943.88,2195.57
18-Dec-13,10185.66,12976.05,12150.35,2194.4
19-Dec-13,9990.82,12661.22,12112.38,2195.61
20-Dec-13,10047.1,12890.53,12357.25,2194.43
23-Dec-13,10177.24,12993.46,12385.17,2170.43
24-Dec-13,10244.24,12937.6,12375.58,2108.94
26-Dec-13,10267.68,13006.6,12318.76,2124.34
27-Dec-13,10285.01,13073.59,12308.04,2160.87
30-Dec-13,10243.16,12986.13,12252.32,2160.63
31-Dec-13,10264.26,13001.94,12258.83,2145.9
01-Jan-14,10269.29,13010.39,12274.57,2101.64
02-Jan-14,9977.82,12774.11,12170.38,2078.96
03-Jan-14,9807.16,12775.1,12029.73,2022.34
06-Jan-14,9820.78,12631.37,12053.77,2062.82
07-Jan-14,9869.15,12608.32,12064.82,2067.76
08-Jan-14,9735.82,12625.87,12150.39,2051.69
09-Jan-14,9537.91,12532.13,12081.33,2041.19
10-Jan-14,9415.33,12338.8,11956.31,1998.79
13-Jan-14,9561.01,12590.05,12037.22,2010.15
14-Jan-14,9501.12,12507.27,11979.85,2046.59
15-Jan-14,9689.03,12706.61,12125.54,1987.25
16-Jan-14,9713.12,12680.52,12023.87,1995.12
17-Jan-14,9688.56,12481.08,12028.06,1995.26
20-Jan-14,9700.22,12574.74,12114.46,1929.83
21-Jan-14,9761.91,12769.51,12239.74,1932.74
22-Jan-14,9710.82,12801.43,12273.68,1966.04
23-Jan-14,9889.53,12796.86,12144.28,1989.85
24-Jan-14,9624.23,12556.16,11953.12,2012.89
27-Jan-14,9364.36,12057.06,11555.36,2026.44
28-Jan-14,9390.09,12020.48,11574,2015.79
29-Jan-14,9476.48,11937.04,11587.96,2023.04
30-Jan-14,9407.69,11618.68,11619.23,2058.57
31-Jan-14,9486.63,11712.31,11568.87,2070.66
03-Feb-14,9404.55,11554.48,11350.84,2104.38
04-Feb-14,9419.46,11659.04,11415.92,2118.82
05-Feb-14,9438.87,11695.03,11602.39,2082.41
06-Feb-14,9352.02,11668.4,11701.11,2070.19
07-Feb-14,9402.18,11743.38,11791.28,2065.73
10-Feb-14,9458.46,11680.84,11831.93,2072.22
11-Feb-14,9449.81,11720.08,11923.19,2069.21
12-Feb-14,9592.39,11831.51,11943.69,2054.91
13-Feb-14,9394.73,11582.4,11922.86,2085.57
14-Feb-14,9413.61,11657.78,11967.98,2084.19
17-Feb-14,9423.95,11798.37,12058.97,2094.44
18-Feb-14,9620.47,12074.22,12175.2,2057.21
19-Feb-14,9720.25,12109.39,12164.01,2045.35
20-Feb-14,9731.92,11911.62,12106.74,2050.91
21-Feb-14,9852.64,12049.4,12167.65,2073.47
24-Feb-14,10101.53,12192.66,12249.97,2036.42
25-Feb-14,10159.33,12182.38,12322.14,2048.77
26-Feb-14,10254.45,12250.53,12427.9,2045.35
28-Feb-14,10375.6,12284.27,12598.73,2060.58
03-Mar-14,10267.99,12180.67,12449.57,2033.92
04-Mar-14,10473.16,12481.85,12508.23,2047.44
05-Mar-14,10592,12664.94,12479.37,2053.62
06-Mar-14,10783.65,12878.13,12584.92,2059.28
07-Mar-14,11220.79,13567.23,12721.44,2070.89
10-Mar-14,11532.08,13826.73,12786.07,2041.5
11-Mar-14,11458.3,13755.65,12703.64,1992.58
12-Mar-14,11374.99,13723.53,12620.28,2003.38
13-Mar-14,11399.29,13849.85,12688.93,1982.6
14-Mar-14,11609.65,13756.15,12808.16,1955.11
18-Mar-14,11568.95,13830.81,12785.97,1943.7
19-Mar-14,11624.29,13914.61,12776.99,1879.39
20-Mar-14,11399.14,13725.87,12643.85,1879.81
21-Mar-14,11430.94,13810.25,12725.63,1920.79
22-Mar-14,11446.57,13803.04,12771.75,1945.35
24-Mar-14,11541.95,14179.83,12888.5,1963.15
25-Mar-14,11735.07,14220.05,12920.65,1948.34
26-Mar-14,11893.28,14308,13043.86,1955.4
27-Mar-14,11975.1,14414.15,13111.46,1961.26
28-Mar-14,12068.53,14585.16,13142.84,1993.38
31-Mar-14,12011.23,14572.46,13280.27,1985.49
01-Apr-14,11972.85,14400.7,13305.01,2003.25
02-Apr-14,12114.45,14534.86,13431.08,2019.2
03-Apr-14,12013.6,14375.92,13413.41,2043.84
04-Apr-14,11924.33,14362.26,13278.87,2037.92
07-Apr-14,11913.57,14305.35,13264.91,1964.46
09-Apr-14,12131.61,14798.8,13499.24,1947.97
10-Apr-14,12326.55,14805.97,13572.54,1979.52
11-Apr-14,12205.35,14689.89,13409.68,1975.11
15-Apr-14,12187.07,14386.45,13284.13,1972.86
16-Apr-14,11886.03,14370.22,13197.3,1991.12
17-Apr-14,12074.5,14625.65,13494.62,1974.66
21-Apr-14,12425.63,14822.16,13674.22,2015.94
22-Apr-14,12573.3,14846.18,13614.71,2017.76
23-Apr-14,12761.14,15012.05,13632.16,2032.25
25-Apr-14,12589.52,14910.3,13615.96,2066.49
28-Apr-14,12462.05,14964.24,13483.49,2049.02
29-Apr-14,12368.95,14773.76,13322.91,2068
30-Apr-14,12118.32,14706.66,13372.23,2075.04
02-May-14,11902.84,14690.5,13303.39,2065.41
05-May-14,12011.27,14749.12,13347.12,2050.49
06-May-14,12129.67,14829.5,13359.1,2065.42
07-May-14,12109.11,14814.71,13265.53,2057.11
08-May-14,12156.04,14924.81,13341.88,2055.64
09-May-14,12562.48,15721.36,13676.71,2060.79
12-May-14,12912.21,16113.65,14071.23,2073.86
13-May-14,13236.64,16206.48,14175.8,2046.82
14-May-14,13189.21,16256.42,14172.2,2033.01
15-May-14,13070.99,16279.74,14106.36,1994.83
16-May-14,13482.14,16994.36,14230.62,2017.13
19-May-14,14605.99,17438.08,14246.77,2045.94
20-May-14,14631.35,17304.26,14250.49,2067.28
21-May-14,14392.84,17119.75,14321.8,2085.02
22-May-14,14464.19,17239.64,14334.41,2080.65
23-May-14,14775.05,17523.13,14580.74,2080.23
26-May-14,14858.52,17393.11,14794.89,2117.12
27-May-14,14847.88,17286.15,14601.14,2109.02
28-May-14,14914.28,17383.42,14491.66,2087.29
29-May-14,14691.51,17227.63,14466.04,2067.58
30-May-14,14716.81,16953.86,14493.77,2063.67
02-Jun-14,15442.48,17510.44,14700.86,2041.36
03-Jun-14,15635.66,17478.99,14744.49,2093.86
04-Jun-14,15830.34,17569.68,14841.74,2092.22
05-Jun-14,15992.19,17500.64,14956.43,2141.07
06-Jun-14,16124.12,17788.59,15184.52,2154.21
09-Jun-14,16523.37,17817.36,15433.96,2111.23
10-Jun-14,16374.5,17681.67,15436.87,2090.17
11-Jun-14,16181.76,17692.35,15366.91,2045.27
12-Jun-14,16194.48,17718.78,15459.1,2030.57
13-Jun-14,15857.21,17309.87,15195.07,2004.6
16-Jun-14,15673.53,17220.59,15031.83,2032.9
17-Jun-14,15976.04,17612.82,15127.03,1998.71
18-Jun-14,15828.9,17424.01,14974.06,1974.97
19-Jun-14,15734.14,17264.97,15015.57,1997.56
20-Jun-14,15602.69,17196.78,14878.31,2000.3
23-Jun-14,15687.74,17273.05,14987.23,1991.32
24-Jun-14,15883.3,17534.65,15145.94,1966.61
25-Jun-14,15772.1,17459.71,15260.32,1958.7
26-Jun-14,15911.46,17261.72,15280.35,1942.04
27-Jun-14,15853.83,17181.74,15198.27,1933.45
30-Jun-14,16200.21,17475.08,15249.29,1918.74
01-Jul-14,16406.42,17558.71,15742.92,1924.68
02-Jul-14,16680.87,17744.63,15966.3,1960.89
03-Jul-14,16673.77,17695.24,16093.29,1954.71
04-Jul-14,16629.24,17824.53,16095.77,1978.93
07-Jul-14,16723.42,17608.8,16206.1,1987.42
08-Jul-14,15919.93,17195.13,15838.12,2029.44
09-Jul-14,15686.45,17108.97,15452.99,2029.91
10-Jul-14,15715.12,17001.76,15312.72,2042.64
11-Jul-14,14969.15,16546.21,15154.5,2055.02
14-Jul-14,15139.74,16595.64,15304.44,2060.47
15-Jul-14,15477.51,17053.82,15518.66,2057.15
16-Jul-14,15710.96,17479.92,15741.51,2037.9
17-Jul-14,15893.37,17477.5,15716.27,2020.51
18-Jul-14,15960.59,17611.71,15713.19,1992.61
21-Jul-14,15836.08,17617.29,15716.95,1988.7
22-Jul-14,15727.41,17663.47,15773.7,1999.81
23-Jul-14,15747.29,17705.07,15804.16,2002.1
24-Jul-14,15777.75,17782.36,15807.83,1969.73
25-Jul-14,15604.16,17542.99,15609.56,1942.74
28-Jul-14,15501.53,17421.39,15488.2,1972.66
30-Jul-14,14775.57,17694.51,15587.74,1974.66
31-Jul-14,14651.63,17485.61,15490.71,1962.22
01-Aug-14,14373.36,17328.98,15329.57,1996.63
04-Aug-14,14599.47,17449.97,15558.2,2029.57
05-Aug-14,14577.67,17498.49,15886.81,1963.29
06-Aug-14,14560.57,17179.85,15773.23,1946.53
07-Aug-14,14521.69,17162.42,15759.02,1972.47
08-Aug-14,14159.12,16903.81,15544.33,2018.46
11-Aug-14,14284.36,16997.2,15956.7,1957.8
12-Aug-14,14464.54,17237.63,16242.69,1984.59
13-Aug-14,14081.77,17066.96,16255.99,2000.53
14-Aug-14,14333.08,17251.19,16348.06,1997.16
18-Aug-14,14666.95,17657.9,16607.69,2020.12
19-Aug-14,14830.21,17759.36,16981.84,2029.33
20-Aug-14,14754.15,17707.42,16887.09,2027.19
21-Aug-14,14850.7,17915.5,17020.65,2017.72
22-Aug-14,14874.02,18100.19,17034.27,2008.45
25-Aug-14,14774.26,17938.39,17106.27,1988.66
26-Aug-14,14649.72,17895.77,17110.96,1978.38
27-Aug-14,14702.59,17990.04,17249.98,1962.43
28-Aug-14,14913.18,18003.68,17293.65,1954.55
01-Sep-14,15322.89,18326.48,17522.04,1979.32
02-Sep-14,15321.38,18453.3,17551.68,1981.44
03-Sep-14,15444.29,18430.37,17670.08,1936.66
04-Sep-14,15289.09,18353.75,17688.88,1900.28
05-Sep-14,15420.9,18298,17573.42,1898.3
08-Sep-14,15619.78,18550.29,17711.81,1890.6
09-Sep-14,15553.26,18511.09,17771.94,1864.23
10-Sep-14,15399.05,18499.69,17698.89,1869.47
11-Sep-14,15500.92,18552.57,17814.92,1878.92
12-Sep-14,15375.04,18607.01,17928.39,1844.74
15-Sep-14,15238.09,18507.77,17878.24,1836.89
16-Sep-14,14826.48,18138.3,17568.13,1825.97
17-Sep-14,14945.91,18130.57,17746.87,1830.91
18-Sep-14,15370.83,18488.77,18221.49,1856.84
19-Sep-14,15079.92,18479.21,18093.73,1864.23
22-Sep-14,15049.95,18532.2,18292.06,1880.37
23-Sep-14,14688.61,18206.62,17949.01,1900.82
24-Sep-14,14440.4,18009.23,17857.78,1918.4
25-Sep-14,14164.42,17525.09,17684.63,1889.56
26-Sep-14,14385.53,17859.88,17835.7,1901.81
29-Sep-14,14351.13,17697.97,17757.23,1900.35
30-Sep-14,14267.74,17615.46,17746.9,1876.18
01-Oct-14,14165.45,17538.57,17719.87,1899.37
07-Oct-14,13912.83,17386.3,17572.7,1931.51
08-Oct-14,14137.32,17576.06,17673.98,1926.61
09-Oct-14,14562.76,18017.86,17844.1,1917.92
10-Oct-14,14351.98,17694.23,17348.42,1925.38
13-Oct-14,14279.6,17932.85,17334.88,1927.73
14-Oct-14,14278.49,18026.6,17260.86,1876.64
16-Oct-14,13983.83,17802.75,16900.95,1869.04
17-Oct-14,14244.19,18240.22,17018.77,1877.58
20-Oct-14,14548.33,18564.39,17388.21,1898.3
21-Oct-14,14749.17,18787.43,17501.44,1892.37
22-Oct-14,15056.5,18822.74,18020.89,1906.68
23-Oct-14,15139.9,18857.52,18025.56,1918.92
27-Oct-14,15245.91,18948.89,17883.04,1922.48
28-Oct-14,15325.22,19073.55,17942.43,1935.95
29-Oct-14,15366.72,19030.6,18262.93,1890.71
30-Oct-14,15511.5,19167.15,18314.87,1905.92
31-Oct-14,15924.51,19505.16,18579.07,1901.07
03-Nov-14,15970.56,19595.34,18415.42,1882.45
05-Nov-14,16061.27,19872.26,18423.81,1840.73
07-Nov-14,15945.21,19854.42,18338.67,1828.3
10-Nov-14,15784.19,19749.4,18275.93,1844.61
11-Nov-14,15883.07,19894.58,18400.4,1846.39
12-Nov-14,15798.23,20117.78,18617.56,1854.75
13-Nov-14,15797.92,19975.48,18544.21,1851.42
14-Nov-14,15884.9,20118.77,18659.93,1876.63
17-Nov-14,15915.38,20201.93,18926.8,1892.87
18-Nov-14,16171.14,20262.54,19030.02,1892.72
19-Nov-14,16138.61,20130.6,18907.29,1892.75
20-Nov-14,16022.51,20204.71,18822.94,1887.49
21-Nov-14,16234.17,20683.54,18925.28,1855.31
24-Nov-14,16369.71,20927.2,18938.02,1807.4
25-Nov-14,16193.59,20649.3,18736.68,1772.23
26-Nov-14,16236.26,20586.35,18787.14,1799.35
27-Nov-14,16207.21,20620.69,18852.29,1809.63
28-Nov-14,16371.64,21212.07,19220.05,1819.33
01-Dec-14,16146.67,21222.29,19283.92,1827.52
02-Dec-14,16264.24,21248.52,19082.11,1781.88
03-Dec-14,16420.93,21339.82,19337.8,1766.97
04-Dec-14,16486.24,21501.48,19363.65,1633.32
05-Dec-14,16412.22,21481.61,19350.3,1654.56
08-Dec-14,16130.07,21218.05,19086.55,1647.07
09-Dec-14,15760.66,20947.15,18845.61,1690.95
10-Dec-14,15605.34,21158.24,18914.17,1703.42
11-Dec-14,15536.97,21089.17,18761.43,1689.52
12-Dec-14,15226.06,20975.21,18674.5,1661.37
15-Dec-14,15091.83,21048.29,18603.98,1666.68
16-Dec-14,14841.78,20435.88,18304.9,1711.74
17-Dec-14,14782.5,20478.05,18018.13,1661.94
18-Dec-14,15192.79,20987.38,18389.89,1636.28
19-Dec-14,15388.57,21145.78,18360.88,1654.31
22-Dec-14,15412.66,21455.62,18618.79,1704.97
23-Dec-14,15187.18,21307.3,18585.69,1693.58
24-Dec-14,15071.76,21226.64,18462.55,1685.11
26-Dec-14,15113.05,21253.3,18455.13,1709.6
29-Dec-14,15196.88,21221.72,18732.47,1678.05
30-Dec-14,15352.76,21365.09,18682.33,1681.41
31-Dec-14,15442.24,21458.11,18630.84,1691.79
01-Jan-15,15501.01,21473.19,18703.53,1693.1
02-Jan-15,15760.37,21830.1,18837.15,1655.02
05-Jan-15,15875.58,21775.12,19050.97,1649.4
06-Jan-15,15361.22,21115.85,18545.93,1647.6
07-Jan-15,15368.46,20978.86,18534.53,1625.76
08-Jan-15,15525.35,21413.49,18828.93,1604.68
09-Jan-15,15462.17,21346.24,18835.27,1633.86
12-Jan-15,15701.85,21538.77,18846.9,1647.07
13-Jan-15,15598.54,21420.63,18832.68,1680.96
14-Jan-15,15628.62,21321.59,18904.64,1687.82
15-Jan-15,16002.93,22023.3,19306.9,1701.28
16-Jan-15,16200.2,22021.41,19326.3,1705.5
19-Jan-15,16388.96,22223.44,19515.84,1724.49
20-Jan-15,16463.26,22633.43,19652.68,1744.05
21-Jan-15,16607.31,22721.16,19666.49,1746.69
22-Jan-15,16794.14,22804.8,19807.22,1750.68
23-Jan-15,17016,22984,20106.78,1761.45
27-Jan-15,17328.95,23511.76,20355.78,1764.95
28-Jan-15,17077.58,23439.08,20209.63,1763.34
29-Jan-15,17218.13,23453.1,20231.09,1755.37
30-Jan-15,17095.72,22715.52,19985.9,1755.98
02-Feb-15,17309.16,22782.1,20077.54,1749.46
03-Feb-15,17314.25,22188.53,19945.88,1739.91
04-Feb-15,16988.95,21915.25,19727.61,1741.87
05-Feb-15,16845.71,21813.19,19593.92,1746.28
06-Feb-15,16721.81,21535.42,19051.97,1747.36
09-Feb-15,16001.57,21092.61,18620.43,1731.64
10-Feb-15,16105.53,21464.07,18945.47,1722.71
11-Feb-15,16428.38,21689.54,19097.69,1726.64
12-Feb-15,16811.22,21897.77,19378.28,1720.77
13-Feb-15,16896.73,22187.5,19586.94,1684.72
16-Feb-15,16927.25,21982.99,19674.22,1674.35
18-Feb-15,17154.63,22088.77,19849.04,1673.44
19-Feb-15,17387.35,21956.79,19847.64,1645.56
20-Feb-15,17348.79,21853.77,19832.7,1660.94
23-Feb-15,17334.55,21662.03,19696.99,1642.05
24-Feb-15,17523.72,21639.66,19638.44,1655.9
25-Feb-15,17399.48,21475.41,19632.82,1668.11
26-Feb-15,17172,21276.69,19352.5,1648.31
27-Feb-15,17825.1,21858.46,19769.71,1665.73
28-Feb-15,17779.48,22572.97,19982.74,1676.71
02-Mar-15,18415.51,22981.72,19924.95,1666.63
03-Mar-15,18483.92,22920.15,19753.13,1668.92
04-Mar-15,18401.28,22514.88,19601.26,1680.56
05-Mar-15,18291.58,22641.95,19697.49,1685.96
09-Mar-15,17789.56,21960.63,19483.97,1683.61
10-Mar-15,17717.15,21852.86,19555.85,1709.46
11-Mar-15,17621.75,21841.17,19546.94,1717.07
12-Mar-15,17838.34,21944.85,19785.41,1703.22
13-Mar-15,17380.54,21522.29,19462.1,1694.67
16-Mar-15,17270.69,21575.62,19422.63,1696.14
17-Mar-15,17563.56,21819.19,19658.81,1663.12
18-Mar-15,17436.42,21924.85,19535.37,1618.78
19-Mar-15,17262.09,21538.59,19463.1,1639.21
20-Mar-15,17061.51,21346.97,19198.5,1632.19
23-Mar-15,16986.67,21164.62,19212.27,1658.07
24-Mar-15,16946.65,21036.01,18988.07,1667.19
25-Mar-15,16667.52,20973.22,19049.11,1672.57
26-Mar-15,16680.42,20445.21,18763.62,1706.85
27-Mar-15,16900.56,20664.64,18844.04,1691.69
30-Mar-15,17377.35,21036.73,19136.76,1704.84
31-Mar-15,17293,20865.31,19258.66,1694.59
01-Apr-15,17440.22,21360.45,19465.41,1712.45
06-Apr-15,17684.62,21358.03,19635.55,1723.25
07-Apr-15,17764.8,21206.19,19651.14,1716.41
08-Apr-15,17860.32,21140.77,19759.4,1719.35
09-Apr-15,17780.24,21687,19753.24,1722.05
10-Apr-15,17724.52,21610.92,19808.75,1728.8
13-Apr-15,17977.9,21620.4,19682.45,1740.75
15-Apr-15,17805.32,21552.16,19389.8,1718.89
16-Apr-15,17528.27,21441.73,19331.33,1746.95
17-Apr-15,17398.33,21091.13,19113,1733.51
20-Apr-15,17021.15,20805.37,18768.17,1670.2
21-Apr-15,16938.82,20797.75,18522.85,1687.73
22-Apr-15,17256.96,20959.73,18515.58,1685.55
23-Apr-15,17103.65,20953.35,18392.33,1665.49
24-Apr-15,16663.47,20673.96,18262.01,1650.4
27-Apr-15,16455.1,20398.39,18228.25,1624.2
28-Apr-15,16558.21,20890.63,18636.12,1577.11
29-Apr-15,16577.79,20984.37,18529.48,1545.89
